name,barcode,id_category,id_subcategory,id_segment,stock,price_bought,price_sale,discount
Cubify CubeX 3D Printer Double Head Print,TEC-MA-10000418,3,12,1,25,1799.994,2983.919128,0.7
DYMO CardScan Personal V9 Business Card Scanner,TEC-MA-10003183,3,12,1,32,95.994,168.6738178,0.7
Epson Perfection V600 Photo Scanner,TEC-MA-10004521,3,12,1,57,206.991,257.4584769,0.7
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",TEC-MA-10000029,3,12,1,6,69.99,122.8657705,0
Fellowes Powershred HS-440 4-Sheet High Security Shredder,TEC-MA-10002428,3,12,1,52,1704.89,3280.441159,0
Hewlett-Packard Deskjet D4360 Printer,TEC-MA-10003246,3,12,1,93,447.968,470.6030961,0.2
Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,TEC-MA-10002694,3,12,1,44,101.994,120.3691073,0.7
"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",TEC-MA-10001127,3,12,1,73,2624.985,3198.514166,0.5
Lexmark 20R1285 X6650 Wireless All-in-One Printer,TEC-MA-10004626,3,12,1,71,480,543.8800908,0
Lexmark MarkNet N8150 Wireless Print Server,TEC-MA-10001681,3,12,1,45,482.34,940.4309955,0.7
Lexmark MX611dhe Monochrome Laser Printer,TEC-MA-10000822,3,12,1,90,8159.952,10169.51985,0.4
Lexmark X 9575 Professional All-in-One Color Printer,TEC-MA-10004458,3,12,1,47,396,687.1637735,0
Okidata B400 Printer,TEC-MA-10003176,3,12,1,80,343.2,354.8364224,0.2
Okidata B401 Printer,TEC-MA-10003337,3,12,1,69,179.991,331.6627461,0.7
Okidata C331dn Printer,TEC-MA-10001972,3,12,1,85,837.6,1372.103767,0.2
Okidata C610n Printer,TEC-MA-10001856,3,12,1,12,649,1101.743417,0.5
Okidata MB760 Printer,TEC-MA-10000984,3,12,1,11,3357.6,5943.814324,0.2
Panasonic KX MC6040 Color Laser Multifunction Printer,TEC-MA-10003356,3,12,1,27,1349.85,1505.856881,0
Plantronics Single Ear Headset,TEC-MA-10004086,3,12,1,99,29.925,35.48925291,0.7
Ricoh - Ink Collector Unit for GX3000 Series Printers,TEC-MA-10002930,3,12,1,53,83.9,158.6901245,0
Star Micronics TSP800 TSP847IIU Receipt Printer,TEC-MA-10004241,3,12,1,22,686.32,1100.081714,0.2
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,TEC-MA-10004679,3,12,1,45,399.54,609.8253684,0.7
Swingline SM12-08 MicroCut Jam Free Shredder,TEC-MA-10001148,3,12,1,39,479.988,779.2135063,0.7
Texas Instrument TI-15 Fraction Calculator,TEC-MA-10000752,3,12,1,94,30.345,52.82494441,0.7
Texas Instruments TI-34 Scientific Calculator,TEC-MA-10000423,3,12,1,19,105.552,182.1478149,0.2
"Vtech AT&T CL2940 Corded Speakerphone, Black",TEC-MA-10003329,3,12,1,20,71.976,142.8760081,0.2
Zebra GX420t Direct Thermal/Thermal Transfer Printer,TEC-MA-10004002,3,12,1,26,265.475,361.3247857,0.5
"3D Systems Cube Printer, 2nd Generation, Magenta",TEC-MA-10001047,3,12,2,15,9099.93,13298.41187,0
"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",TEC-MA-10000904,3,12,2,78,341.991,617.9689721,0.7
Cubify CubeX 3D Printer Triple Head Print,TEC-MA-10004125,3,12,2,13,7999.98,11608.15087,0.5
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,TEC-MA-10002210,3,12,2,22,652.995,934.205219,0.7
Hewlett-Packard 300S Scientific Calculator,TEC-MA-10003173,3,12,2,16,52.44,92.20792758,0
Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,TEC-MA-10000010,3,12,2,18,3040,4864.907417,0
Hewlett-Packard Deskjet 5550 Printer,TEC-MA-10003674,3,12,2,16,597.132,895.9784245,0.4
"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",TEC-MA-10002109,3,12,2,86,209.986,341.9142758,0.3
Konica Minolta magicolor 1690MF Multifunction Printer,TEC-MA-10004255,3,12,2,8,319.92,533.7664432,0
Lexmark S315 Color Inkjet Printer,TEC-MA-10000597,3,12,2,75,239.976,320.1025027,0.2
NeatDesk Desktop Scanner & Digital Filing System,TEC-MA-10002790,3,12,2,20,479.988,808.6238653,0.4
Panasonic KX MB2061 Multifunction Printer,TEC-MA-10000112,3,12,2,32,2396.4,2796.449078,0.2
Socket Bluetooth Cordless Hand Scanner (CHS),TEC-MA-10001031,3,12,2,2,506.28,710.6576573,0.2
Star Micronics TSP100 TSP143LAN Receipt Printer,TEC-MA-10004552,3,12,2,20,1035.8,1074.248276,0
Xerox WorkCentre 6505DN Laser Multifunction Printer,TEC-MA-10003353,3,12,2,56,2519.958,4064.841408,0.4
Zebra ZM400 Thermal Label Printer,TEC-MA-10000045,3,12,2,90,2321.9,3033.443733,0
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937,3,12,3,76,1007.979,1105.923942,0.3
Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,TEC-MA-10002927,3,12,3,2,3991.98,5307.245511,0
Cisco TelePresence System EX90 Videoconferencing Unit,TEC-MA-10002412,3,12,3,83,22638.48,35015.76003,0.5
Hewlett-Packard Deskjet 6540 Color Inkjet Printer,TEC-MA-10003626,3,12,3,56,821.3,927.7055652,0.5
Hewlett-Packard Desktjet 6988DT Refurbished Printer,TEC-MA-10003673,3,12,3,28,3404.5,3682.332622,0
I.R.I.S IRISCard Anywhere 5 Card Scanner,TEC-MA-10002981,3,12,3,21,350.973,653.1684238,0.1
Penpower WorldCard Pro Card Scanner,TEC-MA-10003493,3,12,3,12,91.475,153.7682018,0.5
Wasp CCD Handheld Bar Code Reader,TEC-MA-10003066,3,12,3,82,336.51,636.515996,0.4
Zebra GK420t Direct Thermal/Thermal Transfer Printer,TEC-MA-10001695,3,12,3,64,703.71,996.1112798,0.7
Aastra 57i VoIP phone,TEC-PH-10003645,3,14,1,35,290.898,337.7967003,0.4
Aastra 6757i CT Wireless VoIP phone,TEC-PH-10002200,3,14,1,6,1931.958,1991.232899,0.4
Adtran 1202752G1,TEC-PH-10002563,3,14,1,73,302.376,533.4479379,0.2
Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,TEC-PH-10002293,3,14,1,71,59.97,74.23346407,0.4
Anker Astro 15000mAh USB Portable Charger,TEC-PH-10001448,3,14,1,48,149.97,249.1703233,0
Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,TEC-PH-10003187,3,14,1,79,23.988,45.179918,0.4
Apple EarPods with Remote and Mic,TEC-PH-10002350,3,14,1,14,83.97,122.4930629,0
Apple iPhone 5,TEC-PH-10002885,3,14,1,78,779.796,1001.948137,0.4
Apple iPhone 5C,TEC-PH-10001061,3,14,1,50,699.93,1039.133413,0
Apple iPhone 5S,TEC-PH-10001363,3,14,1,84,2735.952,3316.419822,0.2
ARKON Windshield Dashboard Air Vent Car Mount Holder,TEC-PH-10000169,3,14,1,89,40.68,79.53110033,0.2
AT&T 1070 Corded Phone,TEC-PH-10002398,3,14,1,43,178.384,201.5188903,0.2
AT&T 1080 Corded phone,TEC-PH-10000576,3,14,1,5,219.184,327.6266907,0.2
AT&T 1080 Phone,TEC-PH-10004120,3,14,1,88,657.552,1158.563194,0.2
AT&T 17929 Lendline Telephone,TEC-PH-10002890,3,14,1,46,108.576,182.4902478,0.2
AT&T 841000 Phone,TEC-PH-10004614,3,14,1,3,82.8,114.5680444,0.4
AT&T CL2909,TEC-PH-10004531,3,14,1,57,21.99,27.0832263,0
AT&T CL82213,TEC-PH-10001615,3,14,1,11,86.97,103.3639493,0
AT&T CL83451 4-Handset Telephone,TEC-PH-10002447,3,14,1,93,1029.95,1456.497964,0
AT&T EL51110 DECT,TEC-PH-10002075,3,14,1,13,377.97,728.1417944,0
AT&T SB67148 SynJ,TEC-PH-10000586,3,14,1,22,105.584,172.379498,0.2
Avaya 4621SW VoIP phone,TEC-PH-10001198,3,14,1,92,177.48,316.6828058,0.2
Avaya 5410 Digital phone,TEC-PH-10004080,3,14,1,98,122.382,126.6561455,0.4
Avaya 5420 Digital phone,TEC-PH-10004536,3,14,1,71,944.93,1871.816982,0
Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,TEC-PH-10002365,3,14,1,26,35.12,59.80447907,0
Belkin iPhone and iPad Lightning Cable,TEC-PH-10000004,3,14,1,47,11.992,16.97329884,0.2
"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",TEC-PH-10000923,3,14,1,19,62.958,94.50918744,0.4
BlackBerry Q10,TEC-PH-10003691,3,14,1,2,377.97,650.2627215,0
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,TEC-PH-10003437,3,14,1,56,419.944,561.2424295,0.2
"BlueLounge Milo Smartphone Stand, White/Metallic",TEC-PH-10001644,3,14,1,48,95.968,107.837271,0.2
Bose SoundLink Bluetooth Speaker,TEC-PH-10001760,3,14,1,12,1114.4,1907.916387,0.2
Cisco 8x8 Inc. 6753i IP Business Phone System,TEC-PH-10004667,3,14,1,38,728.946,1348.075482,0.4
Cisco IP Phone 7961G-GE VoIP phone,TEC-PH-10003580,3,14,1,99,1212.848,2124.668092,0.2
Cisco IP Phone 7961G VoIP phone - Dark gray,TEC-PH-10004434,3,14,1,44,978.84,1948.21342,0.2
Cisco Small Business SPA 502G VoIP phone,TEC-PH-10001433,3,14,1,65,328.224,633.8948559,0.2
Cisco SPA 501G IP Phone,TEC-PH-10001949,3,14,1,63,213.48,375.3918185,0.2
Cisco SPA 502G IP Phone,TEC-PH-10004345,3,14,1,73,863.64,1493.535788,0.2
Cisco SPA112 2 Port Phone Adapter,TEC-PH-10004912,3,14,1,13,219.8,361.1783124,0.2
Cisco SPA301,TEC-PH-10002496,3,14,1,46,374.376,496.9469176,0.2
Cisco SPA508G,TEC-PH-10003885,3,14,1,27,197.97,376.9489151,0
Cisco SPA525G2 IP Phone - Wireless,TEC-PH-10000149,3,14,1,24,95.76,165.1388595,0.2
Cisco Unified IP Phone 7945G VoIP phone,TEC-PH-10001530,3,14,1,2,1363.96,1691.820136,0.2
Clarity 53712,TEC-PH-10002085,3,14,1,37,65.99,109.3539667,0
Classic Ivory Antique Telephone ZL1810,TEC-PH-10004959,3,14,1,17,100.49,188.0465216,0
ClearOne CHATAttach 160 - speaker phone,TEC-PH-10001795,3,14,1,46,1983.968,3902.639024,0.2
ClearOne Communications CHAT 70 OC Speaker Phone,TEC-PH-10004042,3,14,1,52,381.576,462.6874344,0.2
Clearsounds A400,TEC-PH-10000141,3,14,1,71,211.168,216.4047707,0.2
ClearSounds CSC500 Amplified Spirit Phone Corded phone,TEC-PH-10002170,3,14,1,50,55.992,107.9140036,0.2
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,TEC-PH-10000347,3,14,1,90,14.85,18.82853291,0
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,TEC-PH-10000148,3,14,1,50,15.588,27.02064077,0.4
Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,TEC-PH-10004522,3,14,1,5,210.564,411.5184924,0.4
Digium D40 VoIP phone,TEC-PH-10001336,3,14,1,31,309.576,599.8555839,0.4
GE 2-Jack Phone Line Splitter,TEC-PH-10003963,3,14,1,18,494.376,870.847317,0.4
GE 30524EE4,TEC-PH-10004977,3,14,1,43,1097.544,1478.491124,0.2
GE DSL Phone Line Filter,TEC-PH-10000439,3,14,1,93,255.936,297.0557445,0.2
Gear Head AU3700S Headset,TEC-PH-10004774,3,14,1,87,90.93,148.9299556,0
Geemarc AmpliPOWER60,TEC-PH-10003505,3,14,1,59,278.4,520.9974783,0
Google Nexus 5,TEC-PH-10002834,3,14,1,2,1979.89,2403.461364,0
Grandstream GXP1160 VoIP phone,TEC-PH-10002538,3,14,1,40,37.91,74.98382393,0
Grandstream GXP2100 Mainstream Business Phone,TEC-PH-10003357,3,14,1,26,45.894,62.85285265,0.4
Griffin GC17055 Auxiliary Audio Cable,TEC-PH-10004100,3,14,1,14,57.568,98.56131247,0.2
Griffin GC36547 PowerJolt SE Lightning Charger,TEC-PH-10002070,3,14,1,61,13.494,20.6979545,0.4
HTC One,TEC-PH-10001051,3,14,1,11,319.968,474.2816346,0.2
HTC One Mini,TEC-PH-10000369,3,14,1,11,705.544,789.8623807,0.2
I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,TEC-PH-10001552,3,14,1,31,71.76,113.1534571,0
i.Sound Portable Power - 8000 mAh,TEC-PH-10003800,3,14,1,45,84.784,89.97903005,0.2
iHome FM Clock Radio with Lightning Dock,TEC-PH-10001924,3,14,1,15,279.96,540.359028,0.2
"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",TEC-PH-10001300,3,14,1,21,33.52,64.19875731,0.2
Innergie mMini Combo Duo USB Travel Charging Kit,TEC-PH-10001819,3,14,1,55,71.984,126.1704706,0.2
invisibleSHIELD by ZAGG Smudge-Free Screen Protector,TEC-PH-10003589,3,14,1,75,71.96,99.11224875,0.2
iOttie HLCRIO102 Car Mount,TEC-PH-10002583,3,14,1,23,39.98,50.37167759,0
iOttie XL Car Mount,TEC-PH-10000127,3,14,1,13,79.96,146.8770564,0.2
Jabra BIZ 2300 Duo QD Duo Corded Headset,TEC-PH-10001254,3,14,1,2,203.184,313.2163175,0.2
Jabra SPEAK 410,TEC-PH-10002103,3,14,1,64,300.768,571.0940802,0.2
Jabra SPEAK 410 Multidevice Speakerphone,TEC-PH-10002824,3,14,1,53,370.782,736.9936494,0.4
Jabra Supreme Plus Driver Edition Headset,TEC-PH-10003811,3,14,1,72,479.96,717.7161666,0
Jackery Bar Premium Fast-charging Portable Charger,TEC-PH-10003215,3,14,1,97,95.84,104.2263123,0.2
Jawbone JAMBOX Wireless Bluetooth Speaker,TEC-PH-10001835,3,14,1,36,631.96,988.5605891,0
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,TEC-PH-10000038,3,14,1,7,438.336,552.1583866,0.2
JBL Micro Wireless Portable Bluetooth Speaker,TEC-PH-10003931,3,14,1,27,143.976,258.9363621,0.2
Jensen SMPS-640 - speaker phone,TEC-PH-10000193,3,14,1,82,110.352,173.6170536,0.2
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,TEC-PH-10003875,3,14,1,25,68.04,104.2495874,0
Konftel 250 Conference phone - Charcoal black,TEC-PH-10002033,3,14,1,61,911.424,1313.718414,0.2
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",TEC-PH-10003988,3,14,1,89,21.8,40.38603851,0
LG Exalt,TEC-PH-10002789,3,14,1,29,124.792,213.9848106,0.2
LG G3,TEC-PH-10001619,3,14,1,8,470.376,873.814229,0.2
"Logitech B530 USB Headset - headset - Full size, Binaural",TEC-PH-10002923,3,14,1,98,59.184,82.05526141,0.2
Logitech Mobile Speakerphone P710e - speaker phone,TEC-PH-10001580,3,14,1,29,647.904,740.5259901,0.2
Macally Suction Cup Mount,TEC-PH-10004833,3,14,1,39,155.35,257.2130312,0
Mediabridge Sport Armband iPhone 5s,TEC-PH-10004897,3,14,1,29,69.93,135.1102889,0
Mitel 5320 IP Phone VoIP phone,TEC-PH-10002275,3,14,1,45,907.152,982.0956105,0.2
Mitel MiVoice 5330e IP Phone,TEC-PH-10004165,3,14,1,11,1099.96,1947.907545,0
Mophie Juice Pack Helium for iPhone,TEC-PH-10001425,3,14,1,42,143.982,281.7022066,0.4
Motorla HX550 Universal Bluetooth Headset,TEC-PH-10002807,3,14,1,50,94.92,173.6239456,0.4
Motorola Droid Maxx,TEC-PH-10001128,3,14,1,66,539.964,921.8535374,0.4
Motorola HK250 Universal Bluetooth Headset,TEC-PH-10003555,3,14,1,97,55.176,69.96695184,0.2
Motorola L703CM,TEC-PH-10004094,3,14,1,64,623.96,1012.692183,0.2
Motorola L804,TEC-PH-10003092,3,14,1,86,55.188,93.13594631,0.4
Motorola Moto X,TEC-PH-10002483,3,14,1,74,271.992,309.8219862,0.2
netTALK DUO VoIP Telephone Service,TEC-PH-10002726,3,14,1,72,167.968,216.0526645,0.2
Nokia Lumia 1020,TEC-PH-10004241,3,14,1,45,1439.968,2268.782986,0.2
Nokia Lumia 521 (T-Mobile),TEC-PH-10004896,3,14,1,22,149.95,204.7478051,0
Nokia Lumia 925,TEC-PH-10004389,3,14,1,85,377.97,378.8481464,0
Nortel Business Series Terminal T7208 Digital phone,TEC-PH-10001918,3,14,1,25,444.768,536.913229,0.2
Nortel Meridian M3904 Professional Digital phone,TEC-PH-10003012,3,14,1,85,246.384,269.9618767,0.2
Nortel Meridian M5316 Digital phone,TEC-PH-10002555,3,14,1,22,155.37,173.3627191,0.4
Nortel Networks T7316 E Nt8 B27,TEC-PH-10002660,3,14,1,42,543.92,1001.092968,0
Ooma Telo VoIP Home Phone System,TEC-PH-10003484,3,14,1,79,604.752,636.0140914,0.2
OtterBox Commuter Series Case - Samsung Galaxy S4,TEC-PH-10004188,3,14,1,45,124.95,233.1997095,0
OtterBox Defender Series Case - iPhone 5c,TEC-PH-10004348,3,14,1,81,88.752,106.7556734,0.2
OtterBox Defender Series Case - Samsung Galaxy S4,TEC-PH-10002564,3,14,1,48,47.984,86.9875833,0.2
Panasonic KX - TS880B Telephone,TEC-PH-10004006,3,14,1,59,41.22,55.41479245,0
Panasonic KX T7731-B Digital phone,TEC-PH-10002310,3,14,1,87,399.96,593.0399837,0.2
Panasonic KX T7736-B Digital phone,TEC-PH-10001809,3,14,1,82,299.9,330.9250039,0
Panasonic KX TS208W Corded phone,TEC-PH-10001305,3,14,1,27,440.91,592.1399443,0
Panasonic KX TS3282B Corded phone,TEC-PH-10000675,3,14,1,69,196.776,343.8001604,0.2
Panasonic KX TS3282W Corded phone,TEC-PH-10004908,3,14,1,66,67.992,116.4044592,0.2
Panasonic KX-TG6844B Expandable Digital Cordless Telephone,TEC-PH-10001700,3,14,1,65,131.98,200.678879,0
Panasonic KX-TG9471B,TEC-PH-10000984,3,14,1,48,979.95,981.5960232,0
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,TEC-PH-10003072,3,14,1,30,359.976,387.0069082,0.2
Panasonic Kx-TS550,TEC-PH-10004093,3,14,1,71,147.168,163.3152199,0.2
PayAnywhere Card Reader,TEC-PH-10004071,3,14,1,37,63.936,75.63783451,0.2
Plantronics Cordless Phone Headset with In-line Volume - M214C,TEC-PH-10000215,3,14,1,57,384.45,436.7256142,0
"Plantronics CS 50-USB - headset - Convertible, Monaural",TEC-PH-10002468,3,14,1,67,761.544,806.7776782,0.2
Plantronics Encore H101 Dual Earpieces Headset,TEC-PH-10003171,3,14,1,68,44.95,54.76420374,0
Plantronics HL10 Handset Lifter,TEC-PH-10000486,3,14,1,43,371.168,697.0964168,0.2
Plantronics MX500i Earset,TEC-PH-10001527,3,14,1,63,42.95,72.64901569,0
Plantronics Voyager Pro HD - Bluetooth Headset,TEC-PH-10000673,3,14,1,71,129.98,160.3205542,0
PNY Rapid USB Car Charger - Black,TEC-PH-10004875,3,14,1,88,9.588,10.46568941,0.4
Polycom CX300 Desktop Phone USB VoIP phone,TEC-PH-10001299,3,14,1,51,239.984,435.2363083,0.2
Polycom CX600 IP Phone VoIP phone,TEC-PH-10001494,3,14,1,21,1199.8,2183.229878,0
Polycom SoundPoint IP 450 VoIP phone,TEC-PH-10002549,3,14,1,37,677.58,1016.975189,0
Polycom SoundPoint Pro SE-225 Corded phone,TEC-PH-10001079,3,14,1,88,832.93,1321.933569,0
Polycom SoundStation2 EX Conference phone,TEC-PH-10001578,3,14,1,33,1295.84,1674.574611,0.2
Polycom VoiceStation 500 Conference phone,TEC-PH-10002415,3,14,1,20,471.92,496.9454915,0.2
Polycom VVX 310 VoIP phone,TEC-PH-10000895,3,14,1,76,1439.92,1690.766575,0
PowerGen Dual USB Car Charger,TEC-PH-10004700,3,14,1,51,9.99,17.63834765,0
PureGear Roll-On Screen Protector,TEC-PH-10000011,3,14,1,54,31.984,59.50763389,0.2
Pyle PMP37LED,TEC-PH-10001557,3,14,1,100,191.98,350.402859,0
Pyle PRT45 Retro Home Telephone,TEC-PH-10004830,3,14,1,78,201.568,276.3413967,0.2
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,TEC-PH-10002185,3,14,1,93,16.68,22.22190114,0.2
RCA ViSYS 25425RE1 Corded phone,TEC-PH-10002817,3,14,1,10,323.976,551.7835348,0.2
RCA ViSYS 25825 Wireless digital phone,TEC-PH-10003174,3,14,1,33,415.968,708.5574368,0.2
RCA Visys Integrated PBX 8-Line Router,TEC-PH-10004922,3,14,1,43,160.776,268.6661082,0.2
Samsung Convoy 3,TEC-PH-10000562,3,14,1,32,466.158,746.8530424,0.4
Samsung Galaxy Mega 6.3,TEC-PH-10001459,3,14,1,77,671.984,816.9105481,0.2
Samsung Galaxy Note 3,TEC-PH-10002680,3,14,1,40,703.968,897.3054315,0.2
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),TEC-PH-10000560,3,14,1,91,559.984,656.9574735,0.2
Samsung Galaxy S4,TEC-PH-10002584,3,14,1,32,1502.376,2617.253598,0.4
Samsung Galaxy S4 Mini,TEC-PH-10002624,3,14,1,80,1127.976,2052.642981,0.2
Samsung HM1900 Bluetooth Headset,TEC-PH-10003095,3,14,1,81,122.92,233.9405085,0.2
Samsung Replacement EH64AVFWE Premium Headset,TEC-PH-10003442,3,14,1,23,22,35.33769478,0
Samsung Rugby III,TEC-PH-10001750,3,14,1,87,263.96,484.110535,0.2
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,TEC-PH-10003655,3,14,1,86,7.92,8.387934113,0.2
Shocksock Galaxy S4 Armband,TEC-PH-10000307,3,14,1,3,10.95,18.69414651,0
ShoreTel ShorePhone IP 230 VoIP phone,TEC-PH-10002922,3,14,1,82,946.344,1216.088759,0.2
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",TEC-PH-10004924,3,14,1,53,14.78,25.90836576,0
"SmartStand Mobile Device Holder, Assorted Colors",TEC-PH-10003356,3,14,1,53,16.776,25.99310862,0.2
Speck Products Candyshell Flip Case,TEC-PH-10002844,3,14,1,20,27.992,48.67265673,0.2
Spigen Samsung Galaxy S5 Case Wallet,TEC-PH-10001536,3,14,1,6,84.95,132.992506,0
Square Credit Card Reader,TEC-PH-10000376,3,14,1,67,7.992,13.79063941,0.2
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",TEC-PH-10000702,3,14,1,50,71.928,100.5966045,0.4
Toshiba IPT2010-SD IP Telephone,TEC-PH-10004447,3,14,1,56,889.536,1712.851683,0.2
Vtech CS6719,TEC-PH-10000526,3,14,1,24,671.93,1039.358974,0
VTech DS6151,TEC-PH-10000441,3,14,1,27,201.584,316.6362492,0.2
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,TEC-PH-10001944,3,14,1,89,437.85,594.8074479,0
Wilson Electronics DB Pro Signal Booster,TEC-PH-10001817,3,14,1,84,1718.4,3235.912855,0.2
Wilson SignalBoost 841262 DB PRO Amplifier Kit,TEC-PH-10004586,3,14,1,96,863.88,1586.864599,0.2
Wireless Extenders zBoost YX545 SOHO Signal Booster,TEC-PH-10004539,3,14,1,6,1322.93,1537.706936,0
Xblue XB-1670-86 X16 Small Office Telephone - Titanium,TEC-PH-10002597,3,14,1,93,100.792,121.363457,0.2
Anker 24W Portable Micro USB Car Charger,TEC-PH-10000912,3,14,2,9,35.168,64.06045147,0.2
AT&T TR1909W,TEC-PH-10003273,3,14,2,22,503.96,854.1833381,0
"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",TEC-PH-10003601,3,14,2,17,164.99,279.9112429,0
Avaya IP Phone 1140E VoIP phone,TEC-PH-10002352,3,14,2,77,1394.95,2668.074978,0
GE 30522EE2,TEC-PH-10000455,3,14,2,25,347.97,499.9053456,0
LG Electronics Tone+ HBS-730 Bluetooth Headset,TEC-PH-10002262,3,14,2,47,380.864,677.8361807,0.2
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,TEC-PH-10001870,3,14,2,57,36.738,57.65200623,0.4
Plantronics 81402,TEC-PH-10002115,3,14,2,46,118.782,168.1999214,0.4
RCA ViSYS 25423RE1 Corded phone,TEC-PH-10003535,3,14,2,91,159.984,253.0760306,0.2
Samsung Galaxy S4 Active,TEC-PH-10000730,3,14,2,4,499.99,694.0573815,0
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,TEC-PH-10000213,3,14,2,20,173.656,338.6189712,0.2
LG G2,TEC-PH-10002645,3,14,3,83,1499.97,2721.176483,0.4
Panasonic Business Telephones KX-T7736,TEC-PH-10001468,3,14,3,67,546.06,741.5070277,0
Xiaomi Mi3,TEC-PH-10002114,3,14,3,38,2279.96,3571.628939,0
